category,num_columns,columns,file_size_mb,last_updated,description
Education,9,"id, date, value, student_id, grade, subject, score, attendance, teacher_id",582.1230548718477,2023-12-21 10:41:24.175953,"Educational dataset with 942 students, average score of 79.90, covering history, literature"
Science and Technology,9,"id, date, value, experiment_id, voltage, current, resistance, frequency, wavelength",156.4125986906896,2024-01-23 10:41:24.166953,"Tech research in quantum computing, conducted 896 experiments with 40.50% success rate"
Drugs and Medicine,9,"id, date, value, patient_id, drug_name, dosage, side_effects, efficacy, treatment_duration",661.2601932796613,2024-05-30 10:41:24.164955,"Medical study with 531 patients, 72.43% efficacy rate, testing antiviral"
Drugs and Medicine,9,"id, date, value, patient_id, drug_name, dosage, side_effects, efficacy, treatment_duration",801.7375578816791,2023-12-31 10:41:24.175953,"Medical study with 3229 patients, 53.33% efficacy rate, testing antibiotic"
Drugs and Medicine,9,"id, date, value, patient_id, drug_name, dosage, side_effects, efficacy, treatment_duration",958.3796035543551,2024-04-06 10:41:24.152954,"Medical study with 2528 patients, 67.71% efficacy rate, testing antiviral"
Education,9,"id, date, value, student_id, grade, subject, score, attendance, teacher_id",209.73697724321275,2023-11-23 10:41:24.165954,"Educational dataset with 899 students, average score of 87.48, covering science, literature"
Science and Technology,9,"id, date, value, experiment_id, voltage, current, resistance, frequency, wavelength",137.45244040864793,2024-01-20 10:41:24.171954,"Tech research in quantum computing, conducted 360 experiments with 29.15% success rate"
Earth and Nature,9,"id, date, value, latitude, longitude, temperature, humidity, species, habitat_type",837.7133046610617,2024-01-18 10:41:24.148954,"Ecological study in ocean environment, observing 27 species, temperature range: 34°C to 11°C"
Education,9,"id, date, value, student_id, grade, subject, score, attendance, teacher_id",896.1003556282834,2024-02-28 10:41:24.185954,"Educational dataset with 749 students, average score of 70.15, covering literature, history"
Earth and Nature,9,"id, date, value, latitude, longitude, temperature, humidity, species, habitat_type",215.67655168705224,2024-08-21 10:41:24.136954,"Ecological study in mountain environment, observing 865 species, temperature range: -18°C to 34°C"
Earth and Nature,9,"id, date, value, latitude, longitude, temperature, humidity, species, habitat_type",863.7872427714369,2024-03-26 10:41:24.184953,"Ecological study in forest environment, observing 512 species, temperature range: 34°C to 30°C"
Drugs and Medicine,9,"id, date, value, patient_id, drug_name, dosage, side_effects, efficacy, treatment_duration",557.865973388143,2024-03-12 10:41:24.134954,"Medical study with 1280 patients, 69.93% efficacy rate, testing vaccine"
Science and Technology,9,"id, date, value, experiment_id, voltage, current, resistance, frequency, wavelength",522.4657008837673,2024-01-08 10:41:24.166953,"Tech research in quantum computing, conducted 870 experiments with 66.69% success rate"
Earth and Nature,9,"id, date, value, latitude, longitude, temperature, humidity, species, habitat_type",321.5116685902838,2024-07-23 10:41:24.163952,"Ecological study in mountain environment, observing 13 species, temperature range: 12°C to 47°C"
Earth and Nature,9,"id, date, value, latitude, longitude, temperature, humidity, species, habitat_type",952.8331243762614,2024-01-24 10:41:24.147953,"Ecological study in desert environment, observing 218 species, temperature range: -5°C to 35°C"
Drugs and Medicine,9,"id, date, value, patient_id, drug_name, dosage, side_effects, efficacy, treatment_duration",244.9152220991618,2024-07-07 10:41:24.144954,"Medical study with 664 patients, 60.02% efficacy rate, testing painkiller"
Science and Technology,9,"id, date, value, experiment_id, voltage, current, resistance, frequency, wavelength",187.55022912423524,2024-08-22 10:41:24.139954,"Tech research in renewable energy, conducted 283 experiments with 88.98% success rate"
Education,9,"id, date, value, student_id, grade, subject, score, attendance, teacher_id",504.5919574151671,2024-03-18 10:41:24.155954,"Educational dataset with 49 students, average score of 62.08, covering literature, science, history, math"
Education,9,"id, date, value, student_id, grade, subject, score, attendance, teacher_id",619.9629103867799,2024-06-14 10:41:24.140953,"Educational dataset with 487 students, average score of 67.04, covering literature, history, history"
Earth and Nature,9,"id, date, value, latitude, longitude, temperature, humidity, species, habitat_type",600.5655780309477,2024-05-23 10:41:24.156954,"Ecological study in mountain environment, observing 314 species, temperature range: 5°C to 44°C"
Earth and Nature,9,"id, date, value, latitude, longitude, temperature, humidity, species, habitat_type",215.30730048105664,2023-12-28 10:41:24.163952,"Ecological study in desert environment, observing 689 species, temperature range: 25°C to 34°C"
Earth and Nature,9,"id, date, value, latitude, longitude, temperature, humidity, species, habitat_type",285.30890490342506,2023-12-13 10:41:24.158954,"Ecological study in desert environment, observing 255 species, temperature range: 10°C to 40°C"
Education,9,"id, date, value, student_id, grade, subject, score, attendance, teacher_id",308.85386880137713,2024-03-29 10:41:24.143954,"Educational dataset with 664 students, average score of 78.16, covering literature"
Science and Technology,9,"id, date, value, experiment_id, voltage, current, resistance, frequency, wavelength",731.4949710749431,2024-03-07 10:41:24.182954,"Tech research in robotics, conducted 229 experiments with 14.62% success rate"
Earth and Nature,9,"id, date, value, latitude, longitude, temperature, humidity, species, habitat_type",705.6248458618613,2024-08-20 10:41:24.154953,"Ecological study in forest environment, observing 772 species, temperature range: 32°C to 17°C"
Earth and Nature,9,"id, date, value, latitude, longitude, temperature, humidity, species, habitat_type",15.409776720140512,2023-12-15 10:41:24.182954,"Ecological study in mountain environment, observing 345 species, temperature range: -2°C to 11°C"
Earth and Nature,9,"id, date, value, latitude, longitude, temperature, humidity, species, habitat_type",197.7264062229079,2024-02-19 10:41:24.142954,"Ecological study in desert environment, observing 198 species, temperature range: 5°C to 16°C"
Education,9,"id, date, value, student_id, grade, subject, score, attendance, teacher_id",184.40552647326496,2024-05-05 10:41:24.181954,"Educational dataset with 368 students, average score of 80.36, covering science, literature, science"
Education,9,"id, date, value, student_id, grade, subject, score, attendance, teacher_id",983.9536334564597,2024-09-18 10:41:24.162954,"Educational dataset with 887 students, average score of 75.88, covering science, literature, literature"
Education,9,"id, date, value, student_id, grade, subject, score, attendance, teacher_id",11.872651840410365,2023-12-26 10:41:24.169954,"Educational dataset with 417 students, average score of 80.09, covering math, math, science, math"
Drugs and Medicine,9,"id, date, value, patient_id, drug_name, dosage, side_effects, efficacy, treatment_duration",821.8651673278006,2023-10-24 10:41:24.182954,"Medical study with 103 patients, 65.43% efficacy rate, testing antibiotic"
Drugs and Medicine,9,"id, date, value, patient_id, drug_name, dosage, side_effects, efficacy, treatment_duration",624.779534147835,2023-10-17 10:41:24.174954,"Medical study with 1364 patients, 74.82% efficacy rate, testing antiviral"
Drugs and Medicine,9,"id, date, value, patient_id, drug_name, dosage, side_effects, efficacy, treatment_duration",57.00091528341758,2024-07-25 10:41:24.146953,"Medical study with 1472 patients, 74.88% efficacy rate, testing vaccine"
Science and Technology,9,"id, date, value, experiment_id, voltage, current, resistance, frequency, wavelength",250.57852593434563,2024-08-14 10:41:24.188954,"Tech research in robotics, conducted 838 experiments with 60.33% success rate"
Earth and Nature,9,"id, date, value, latitude, longitude, temperature, humidity, species, habitat_type",117.94050063110001,2024-08-01 10:41:24.156954,"Ecological study in mountain environment, observing 65 species, temperature range: 6°C to 17°C"
Drugs and Medicine,9,"id, date, value, patient_id, drug_name, dosage, side_effects, efficacy, treatment_duration",335.4873999795454,2023-12-18 10:41:24.185954,"Medical study with 4256 patients, 63.04% efficacy rate, testing antiviral"
Earth and Nature,9,"id, date, value, latitude, longitude, temperature, humidity, species, habitat_type",861.2035100216731,2024-01-09 10:41:24.141954,"Ecological study in mountain environment, observing 45 species, temperature range: 19°C to 16°C"
Science and Technology,9,"id, date, value, experiment_id, voltage, current, resistance, frequency, wavelength",692.2998079828835,2024-06-12 10:41:24.161954,"Tech research in renewable energy, conducted 332 experiments with 67.95% success rate"
Earth and Nature,9,"id, date, value, latitude, longitude, temperature, humidity, species, habitat_type",427.54969148145994,2023-12-24 10:41:24.139954,"Ecological study in mountain environment, observing 193 species, temperature range: 7°C to 39°C"
Earth and Nature,9,"id, date, value, latitude, longitude, temperature, humidity, species, habitat_type",580.6799842841165,2023-11-28 10:41:24.138954,"Ecological study in mountain environment, observing 956 species, temperature range: -15°C to 37°C"
Education,9,"id, date, value, student_id, grade, subject, score, attendance, teacher_id",525.6214105021761,2024-02-09 10:41:24.177953,"Educational dataset with 451 students, average score of 89.58, covering science"
Education,9,"id, date, value, student_id, grade, subject, score, attendance, teacher_id",32.30094226358739,2024-09-14 10:41:24.154953,"Educational dataset with 725 students, average score of 93.44, covering literature, literature, literature"
Science and Technology,9,"id, date, value, experiment_id, voltage, current, resistance, frequency, wavelength",58.92438263961515,2024-01-01 10:41:24.145954,"Tech research in quantum computing, conducted 536 experiments with 15.41% success rate"
Education,9,"id, date, value, student_id, grade, subject, score, attendance, teacher_id",720.7785206340509,2024-03-08 10:41:24.153954,"Educational dataset with 603 students, average score of 79.81, covering history, history"
Science and Technology,9,"id, date, value, experiment_id, voltage, current, resistance, frequency, wavelength",487.332817830371,2024-02-14 10:41:24.175953,"Tech research in quantum computing, conducted 844 experiments with 55.32% success rate"
Science and Technology,9,"id, date, value, experiment_id, voltage, current, resistance, frequency, wavelength",26.952691913432826,2024-09-05 10:41:24.184953,"Tech research in quantum computing, conducted 60 experiments with 62.17% success rate"
Science and Technology,9,"id, date, value, experiment_id, voltage, current, resistance, frequency, wavelength",122.70755610590737,2024-03-03 10:41:24.183953,"Tech research in quantum computing, conducted 596 experiments with 60.81% success rate"
